item,ident,depicts,typeLabel,depictsLabel,coords,itemLabel
http://www.wikidata.org/entity/Q21667892,003362821,http://www.wikidata.org/entity/Q319710,seaside resort,Abersoch,Point(-4.5066 52.8239),"Abersoch chapel (Cong), Abersoch"
http://www.wikidata.org/entity/Q21667892,003362821,http://www.wikidata.org/entity/Q1062789,organization,Congregational churches,,"Abersoch chapel (Cong), Abersoch"
http://www.wikidata.org/entity/Q21667899,003362822,http://www.wikidata.org/entity/Q8441,,man,,Abersoch (?)
http://www.wikidata.org/entity/Q21667899,003362822,http://www.wikidata.org/entity/Q319710,village,Abersoch,Point(-4.5066 52.8239),Abersoch (?)
http://www.wikidata.org/entity/Q21667899,003362822,http://www.wikidata.org/entity/Q319710,seaside resort,Abersoch,Point(-4.5066 52.8239),Abersoch (?)
http://www.wikidata.org/entity/Q21667897,003362818,http://www.wikidata.org/entity/Q726,taxon,horse,,Abersoch Post Office
http://www.wikidata.org/entity/Q21667897,003362818,http://www.wikidata.org/entity/Q35054,,post office,,Abersoch Post Office
http://www.wikidata.org/entity/Q21667897,003362818,http://www.wikidata.org/entity/Q79007,,street,,Abersoch Post Office
http://www.wikidata.org/entity/Q21667897,003362818,http://www.wikidata.org/entity/Q234668,,cart,,Abersoch Post Office
http://www.wikidata.org/entity/Q21667897,003362818,http://www.wikidata.org/entity/Q319710,village,Abersoch,Point(-4.5066 52.8239),Abersoch Post Office
http://www.wikidata.org/entity/Q21667897,003362818,http://www.wikidata.org/entity/Q319710,seaside resort,Abersoch,Point(-4.5066 52.8239),Abersoch Post Office
http://www.wikidata.org/entity/Q21667901,003364389,http://www.wikidata.org/entity/Q922838,human,Abraham Rees,,Abraham Rees DD FRS (print)
http://www.wikidata.org/entity/Q21667911,003364099,http://www.wikidata.org/entity/Q8441,,man,,"Alun Evans, Llanrhaeadr-ym-Mochnant"
http://www.wikidata.org/entity/Q21667908,003363171,http://www.wikidata.org/entity/Q108325,type of building,chapel,,"Alltyblaca chapel (U), Llanwenog"
http://www.wikidata.org/entity/Q21667915,003361672,http://www.wikidata.org/entity/Q58966,,spinning wheel,,Group of men
http://www.wikidata.org/entity/Q21667913,003362111,http://www.wikidata.org/entity/Q108325,type of building,chapel,,"Ambrose Memorial Chapel, Porthmadog"
http://www.wikidata.org/entity/Q21667919,003362832,http://www.wikidata.org/entity/Q171923,town,Bala,Point(-3.596 52.911),An old building near Y Bala ? Pantymarch
http://www.wikidata.org/entity/Q21667919,003362832,http://www.wikidata.org/entity/Q171923,community,Bala,Point(-3.596 52.911),An old building near Y Bala ? Pantymarch
http://www.wikidata.org/entity/Q21667920,003362833,http://www.wikidata.org/entity/Q171923,town,Bala,Point(-3.596 52.911),An old building near Y Bala (?) Pantymarch
http://www.wikidata.org/entity/Q21667920,003362833,http://www.wikidata.org/entity/Q171923,community,Bala,Point(-3.596 52.911),An old building near Y Bala (?) Pantymarch
http://www.wikidata.org/entity/Q21667926,003364879,http://www.wikidata.org/entity/Q8441,,man,,An old man and a young man
http://www.wikidata.org/entity/Q21667924,003363140,http://www.wikidata.org/entity/Q219160,,couple,,An old husband and wife
http://www.wikidata.org/entity/Q21667931,003364987,http://www.wikidata.org/entity/Q8441,,man,,An old man sitting and holding a book
http://www.wikidata.org/entity/Q21667933,003364853,http://www.wikidata.org/entity/Q8441,,man,,An old man sitting
http://www.wikidata.org/entity/Q21667943,003362593,http://www.wikidata.org/entity/Q467,,woman,,An old woman (James)
http://www.wikidata.org/entity/Q21667941,003362648,http://www.wikidata.org/entity/Q8441,,man,,"An old man, Llanrhaeadr-ym-Mochnant"
http://www.wikidata.org/entity/Q21667947,003362607,http://www.wikidata.org/entity/Q467,,woman,,An old woman (Smith)
http://www.wikidata.org/entity/Q21667945,003363118,http://www.wikidata.org/entity/Q467,,woman,,An old woman (Jones)
http://www.wikidata.org/entity/Q21667950,003362603,http://www.wikidata.org/entity/Q467,,woman,,An old woman at Llandrillo (S Jones)
http://www.wikidata.org/entity/Q21667950,003362603,http://www.wikidata.org/entity/Q772694,village,Llandrillo,Point(-3.438 52.923),An old woman at Llandrillo (S Jones)
http://www.wikidata.org/entity/Q21667950,003362603,http://www.wikidata.org/entity/Q772694,community,Llandrillo,Point(-3.438 52.923),An old woman at Llandrillo (S Jones)
http://www.wikidata.org/entity/Q21667948,003364998,http://www.wikidata.org/entity/Q467,,woman,,An old woman and an old man
http://www.wikidata.org/entity/Q21667954,003361581,http://www.wikidata.org/entity/Q467,,woman,,"An old woman in front of her house, Dyffryn Ardudwy (1875)"
http://www.wikidata.org/entity/Q21667954,003361581,http://www.wikidata.org/entity/Q922365,village,Dyffryn Ardudwy,Point(-4.09683 52.7888),"An old woman in front of her house, Dyffryn Ardudwy (1875)"
http://www.wikidata.org/entity/Q21667954,003361581,http://www.wikidata.org/entity/Q922365,community,Dyffryn Ardudwy,Point(-4.09683 52.7888),"An old woman in front of her house, Dyffryn Ardudwy (1875)"
http://www.wikidata.org/entity/Q21667952,003362589,http://www.wikidata.org/entity/Q467,,woman,,An old woman at Nefyn (Evans)
http://www.wikidata.org/entity/Q21667956,003364966,http://www.wikidata.org/entity/Q467,,woman,,An old woman in national dress
http://www.wikidata.org/entity/Q21667957,003364650,http://www.wikidata.org/entity/Q467,,woman,,An old woman
http://www.wikidata.org/entity/Q21667966,003364968,http://www.wikidata.org/entity/Q467,,woman,,An old woman sitting and wearing a bonnet
http://www.wikidata.org/entity/Q21667965,003364851,http://www.wikidata.org/entity/Q467,,woman,,An old woman sitting and reading a book
http://www.wikidata.org/entity/Q21667971,003364911,http://www.wikidata.org/entity/Q467,,woman,,An old woman sitting
http://www.wikidata.org/entity/Q21667969,003365021,http://www.wikidata.org/entity/Q467,,woman,,An old woman sitting and wearing a shawl
http://www.wikidata.org/entity/Q21667978,003365018,http://www.wikidata.org/entity/Q467,,woman,,An old woman wearing a hat and a shawl
http://www.wikidata.org/entity/Q21667977,003364663,http://www.wikidata.org/entity/Q467,,woman,,An old woman wearing a hat
http://www.wikidata.org/entity/Q21667980,003362630,http://www.wikidata.org/entity/Q467,,woman,,"An old woman, Gwar-y-llyn (Thomas)"
http://www.wikidata.org/entity/Q21667842,003360955,http://www.wikidata.org/entity/Q1991483,island,Bardsey Island,Point(-4.791464 52.756955),Abbey ruins on Bardsey
http://www.wikidata.org/entity/Q21667847,003369699,http://www.wikidata.org/entity/Q2556821,village,Aberdaron,Point(-4.71 52.808),Aberdaron from Penysarn
http://www.wikidata.org/entity/Q21667847,003369699,http://www.wikidata.org/entity/Q2556821,community,Aberdaron,Point(-4.71 52.808),Aberdaron from Penysarn
http://www.wikidata.org/entity/Q21667844,003361291,http://www.wikidata.org/entity/Q2273077,town,Newcastle Emlyn,Point(-4.47 52.04),"Aberbydrell, near Newcastle Emlyn"
http://www.wikidata.org/entity/Q21667844,003361291,http://www.wikidata.org/entity/Q2273077,community,Newcastle Emlyn,Point(-4.47 52.04),"Aberbydrell, near Newcastle Emlyn"
http://www.wikidata.org/entity/Q21667845,003367255,http://www.wikidata.org/entity/Q2556821,village,Aberdaron,Point(-4.71 52.808),Aberdaron and Islands
http://www.wikidata.org/entity/Q21667845,003367255,http://www.wikidata.org/entity/Q2556821,community,Aberdaron,Point(-4.71 52.808),Aberdaron and Islands
http://www.wikidata.org/entity/Q21667849,003360954,http://www.wikidata.org/entity/Q2556821,village,Aberdaron,Point(-4.71 52.808),Aberdaron with Gwylan Islands
http://www.wikidata.org/entity/Q21667849,003360954,http://www.wikidata.org/entity/Q2556821,community,Aberdaron,Point(-4.71 52.808),Aberdaron with Gwylan Islands
http://www.wikidata.org/entity/Q21667855,003362790,http://www.wikidata.org/entity/Q16334295,,group of humans,,Aberdyfi girls' school
http://www.wikidata.org/entity/Q21667874,003361126,http://www.wikidata.org/entity/Q2771917,town,Abergele,Point(-3.58 53.28),Abergele debating society (1897)
http://www.wikidata.org/entity/Q21667874,003361126,http://www.wikidata.org/entity/Q2771917,community,Abergele,Point(-3.58 53.28),Abergele debating society (1897)
http://www.wikidata.org/entity/Q21667874,003361126,http://www.wikidata.org/entity/Q16334295,,group of humans,,Abergele debating society (1897)
http://www.wikidata.org/entity/Q21667878,003361128,http://www.wikidata.org/entity/Q16334295,,group of humans,,Abergele volunteers 1897?
http://www.wikidata.org/entity/Q21667876,003361127,http://www.wikidata.org/entity/Q2771917,town,Abergele,Point(-3.58 53.28),Abergele volunteers 1897 (?)
http://www.wikidata.org/entity/Q21667876,003361127,http://www.wikidata.org/entity/Q2771917,community,Abergele,Point(-3.58 53.28),Abergele volunteers 1897 (?)
http://www.wikidata.org/entity/Q21667883,003361415,http://www.wikidata.org/entity/Q3398817,village,Aberllefenni,Point(-3.819691666 52.673630555),Aberllefenni quarry engine room
http://www.wikidata.org/entity/Q21667881,003361414,http://www.wikidata.org/entity/Q3398817,village,Aberllefenni,Point(-3.819691666 52.673630555),Aberllefenni
http://www.wikidata.org/entity/Q21667892,003362821,http://www.wikidata.org/entity/Q1062789,Christian denominational family,Congregational churches,,"Abersoch chapel (Cong), Abersoch"
http://www.wikidata.org/entity/Q21667899,003362822,http://www.wikidata.org/entity/Q1075310,boat type,sailboat,,Abersoch (?)
http://www.wikidata.org/entity/Q21667899,003362822,http://www.wikidata.org/entity/Q1075310,first-order class,sailboat,,Abersoch (?)
http://www.wikidata.org/entity/Q21667897,003362818,http://www.wikidata.org/entity/Q2472587,,people,,Abersoch Post Office
http://www.wikidata.org/entity/Q21667903,003361115,http://www.wikidata.org/entity/Q16334295,,group of humans,,"Adults of Taberncale Chapel (CM), Aberdyfi"
http://www.wikidata.org/entity/Q21667905,003363008,http://www.wikidata.org/entity/Q6661964,village,Llechryd,Point(-4.6 52.06),Afon Teifi at Llechryd
http://www.wikidata.org/entity/Q21667915,003361672,http://www.wikidata.org/entity/Q16334295,,group of humans,,Group of men
http://www.wikidata.org/entity/Q21667917,003362115,http://www.wikidata.org/entity/Q1866857,village,Llanystumdwy,Point(-4.271330555 52.922169444),"An artist near the bridge, Llanystumdwy"
http://www.wikidata.org/entity/Q21667917,003362115,http://www.wikidata.org/entity/Q1866857,community,Llanystumdwy,Point(-4.271330555 52.922169444),"An artist near the bridge, Llanystumdwy"
http://www.wikidata.org/entity/Q21667922,003362993,http://www.wikidata.org/entity/Q3405897,village,Llanbadarn Fawr,Point(-4.06 52.408),An old cross in Llanbadarn Fawr (Cer) churchyard
http://www.wikidata.org/entity/Q21667922,003362993,http://www.wikidata.org/entity/Q3405897,community,Llanbadarn Fawr,Point(-4.06 52.408),An old cross in Llanbadarn Fawr (Cer) churchyard
http://www.wikidata.org/entity/Q21667922,003362993,http://www.wikidata.org/entity/Q7595030,church building,St Padarn's Church,Point(-4.06095 52.4091),An old cross in Llanbadarn Fawr (Cer) churchyard
http://www.wikidata.org/entity/Q21667950,003362603,http://www.wikidata.org/entity/Q2191986,population group,elderly people,,An old woman at Llandrillo (S Jones)
http://www.wikidata.org/entity/Q21667950,003362603,http://www.wikidata.org/entity/Q2191986,cohort,elderly people,,An old woman at Llandrillo (S Jones)
http://www.wikidata.org/entity/Q21667950,003362603,http://www.wikidata.org/entity/Q2191986,demographic profile,elderly people,,An old woman at Llandrillo (S Jones)
http://www.wikidata.org/entity/Q21667982,003362640,http://www.wikidata.org/entity/Q467,,woman,,"An old woman, Llanfair Clydogau (Evans)"
http://www.wikidata.org/entity/Q21667987,003364653,http://www.wikidata.org/entity/Q8441,,man,,An unidentified man in military dress
http://www.wikidata.org/entity/Q21667984,003363524,http://www.wikidata.org/entity/Q467,,woman,,"An old woman, Llansannan (Williams)"
http://www.wikidata.org/entity/Q21667994,003364649,http://www.wikidata.org/entity/Q8441,,man,,An unidentified man
http://www.wikidata.org/entity/Q21668002,003364651,http://www.wikidata.org/entity/Q467,,woman,,An unidentified woman
http://www.wikidata.org/entity/Q21668000,003364652,http://www.wikidata.org/entity/Q467,,woman,,An unidentified old woman
http://www.wikidata.org/entity/Q21668006,003361220,http://www.wikidata.org/entity/Q177826,social class,clergy,,Annibynwyr Liverpool
http://www.wikidata.org/entity/Q21668006,003361220,http://www.wikidata.org/entity/Q177826,estates of the realm,clergy,,Annibynwyr Liverpool
http://www.wikidata.org/entity/Q21668006,003361220,http://www.wikidata.org/entity/Q177826,social group,clergy,,Annibynwyr Liverpool
http://www.wikidata.org/entity/Q21668006,003361220,http://www.wikidata.org/entity/Q177826,group of humans,clergy,,Annibynwyr Liverpool
http://www.wikidata.org/entity/Q21668006,003361220,http://www.wikidata.org/entity/Q177826,religious group,clergy,,Annibynwyr Liverpool
http://www.wikidata.org/entity/Q21668006,003361220,http://www.wikidata.org/entity/Q177826,estate of the realm,clergy,,Annibynwyr Liverpool
http://www.wikidata.org/entity/Q21668005,003362729,http://www.wikidata.org/entity/Q87167,type of document,manuscript,,Anerchiad i gyfaill
http://www.wikidata.org/entity/Q21668005,003362729,http://www.wikidata.org/entity/Q87167,form of creative work,manuscript,,Anerchiad i gyfaill
http://www.wikidata.org/entity/Q21668008,003361221,http://www.wikidata.org/entity/Q177826,social class,clergy,,Annibynwyr Liverpool
http://www.wikidata.org/entity/Q21668008,003361221,http://www.wikidata.org/entity/Q177826,estates of the realm,clergy,,Annibynwyr Liverpool
http://www.wikidata.org/entity/Q21668008,003361221,http://www.wikidata.org/entity/Q177826,social group,clergy,,Annibynwyr Liverpool
http://www.wikidata.org/entity/Q21668008,003361221,http://www.wikidata.org/entity/Q177826,group of humans,clergy,,Annibynwyr Liverpool
http://www.wikidata.org/entity/Q21668008,003361221,http://www.wikidata.org/entity/Q177826,religious group,clergy,,Annibynwyr Liverpool
http://www.wikidata.org/entity/Q21668008,003361221,http://www.wikidata.org/entity/Q177826,estate of the realm,clergy,,Annibynwyr Liverpool
http://www.wikidata.org/entity/Q21668012,003363622,http://www.wikidata.org/entity/Q8436,type of social group,family,,"Ashton family, Trefeglwys"
http://www.wikidata.org/entity/Q21668016,003361154,http://www.wikidata.org/entity/Q108325,type of building,chapel,,"Babell Chapel (CM), Cilgerran"
http://www.wikidata.org/entity/Q21668022,003361208,http://www.wikidata.org/entity/Q177826,social class,clergy,,Baptist Assembly (1869)
http://www.wikidata.org/entity/Q21668022,003361208,http://www.wikidata.org/entity/Q177826,estates of the realm,clergy,,Baptist Assembly (1869)
http://www.wikidata.org/entity/Q21668022,003361208,http://www.wikidata.org/entity/Q177826,social group,clergy,,Baptist Assembly (1869)
http://www.wikidata.org/entity/Q21668022,003361208,http://www.wikidata.org/entity/Q177826,group of humans,clergy,,Baptist Assembly (1869)
http://www.wikidata.org/entity/Q21668022,003361208,http://www.wikidata.org/entity/Q177826,religious group,clergy,,Baptist Assembly (1869)
http://www.wikidata.org/entity/Q21668022,003361208,http://www.wikidata.org/entity/Q177826,estate of the realm,clergy,,Baptist Assembly (1869)
http://www.wikidata.org/entity/Q21668020,003361932,http://www.wikidata.org/entity/Q3914,geographical feature,school,,Ballwnwy sunday school
http://www.wikidata.org/entity/Q21668020,003361932,http://www.wikidata.org/entity/Q3914,ambiguous Wikidata item,school,,Ballwnwy sunday school
http://www.wikidata.org/entity/Q21668026,003362248,http://www.wikidata.org/entity/Q177826,social class,clergy,,"Baptist Association, Liverpool (1869)"
http://www.wikidata.org/entity/Q21668026,003362248,http://www.wikidata.org/entity/Q177826,estates of the realm,clergy,,"Baptist Association, Liverpool (1869)"
http://www.wikidata.org/entity/Q21668026,003362248,http://www.wikidata.org/entity/Q177826,social group,clergy,,"Baptist Association, Liverpool (1869)"
http://www.wikidata.org/entity/Q21668026,003362248,http://www.wikidata.org/entity/Q177826,group of humans,clergy,,"Baptist Association, Liverpool (1869)"
